timestamp,pitch
0.000000,5
0.001000,2537
0.002000,1865
0.003000,1701
0.004000,1456
0.005000,915
0.006000,1081
0.007000,1253
0.008000,971
0.009000,847
0.010000,1083
0.011000,1173
0.012000,1327
0.013000,1693
0.014000,1811
0.015000,1737
0.016000,2267
0.017000,2647
0.018000,2479
0.019000,2636
0.020000,2610
0.021000,2459
0.022000,2507
0.023000,3123
0.024000,2573
0.025000,2197
0.026000,1693
0.027000,1468
0.028000,1402
0.029000,1149
0.030000,841
0.031000,1075
0.032000,1011
0.033000,987
0.034000,1069
0.035000,1163
0.036000,1257
0.037000,1695
0.038000,2085
0.039000,2139
0.040000,2319
0.041000,2725
0.042000,2693
0.043000,2599
0.044000,2667
0.045000,3191
0.046000,2669
0.047000,2252
0.048000,2123
0.049000,1799
0.050000,1250
0.051000,1254
0.052000,1327
0.053000,965
0.054000,735
0.055000,941
0.056000,915
0.057000,869
0.058000,989
0.059000,1047
0.060000,1064
0.061000,1605
0.062000,2071
0.063000,2191
0.064000,2431
0.065000,2727
0.066000,2667
0.067000,2654
0.068000,2743
0.069000,3431
0.070000,2836
0.071000,2551
0.072000,2149
0.073000,1528
0.074000,1427
0.075000,1373
0.076000,1055
0.077000,793
0.078000,837
0.079000,661
0.080000,635
0.081000,748
0.082000,741
0.083000,1003
0.084000,1657
0.085000,2196
0.086000,2469
0.087000,2709
0.088000,2707
0.089000,2734
0.090000,2811
0.091000,2891
0.092000,3914
0.093000,2963
0.094000,2187
0.095000,1757
0.096000,1672
0.097000,1365
0.098000,987
0.099000,935
0.100000,611
0.101000,599
0.102000,647
0.103000,631
0.104000,717
0.105000,1233
0.106000,1543
0.107000,1756
0.108000,2146
0.109000,2425
0.110000,2507
0.111000,2619
0.112000,2741
0.113000,2953
0.114000,2853
0.115000,2586
0.116000,2781
0.117000,1871
0.118000,1301
0.119000,889
0.120000,644
0.121000,651
0.122000,853
0.123000,979
0.124000,1336
0.125000,1701
0.126000,1903
