timestamp,pitch
0.000000,6
0.001000,447
0.002000,442
0.003000,425
0.004000,657
0.005000,531
0.006000,464
0.007000,497
0.008000,466
0.009000,618
0.010000,555
0.011000,451
0.012000,405
0.013000,477
0.014000,625
0.015000,613
0.016000,476
0.017000,521
0.018000,468
0.019000,555
0.020000,661
0.021000,384
0.022000,524
0.023000,453
0.024000,556
0.025000,575
0.026000,493
0.027000,545
0.028000,353
0.029000,561
0.030000,556
0.031000,451
0.032000,554
0.033000,480
0.034000,525
0.035000,503
0.036000,491
0.037000,506
0.038000,521
0.039000,489
0.040000,468
0.041000,613
0.042000,493
0.043000,519
0.044000,400
0.045000,554
0.046000,570
0.047000,466
0.048000,541
0.049000,353
0.050000,563
0.051000,587
0.052000,445
0.053000,542
0.054000,457
0.055000,506
0.056000,578
0.057000,516
0.058000,482
0.059000,462
0.060000,496
0.061000,626
0.062000,482
0.063000,567
0.064000,498
0.065000,494
0.066000,549
0.067000,487
0.068000,516
0.069000,478
0.070000,487
0.071000,524
0.072000,525
0.073000,471
0.074000,469
0.075000,466
0.076000,635
0.077000,601
0.078000,451
0.079000,520
0.080000,440
0.081000,477
0.082000,560
0.083000,413
0.084000,547
0.085000,515
0.086000,528
0.087000,612
0.088000,486
0.089000,542
0.090000,449
0.091000,495
0.092000,528
0.093000,544
0.094000,450
0.095000,503
0.096000,480
0.097000,416
0.098000,524
0.099000,461
0.100000,581
0.101000,483
0.102000,533
0.103000,526
0.104000,561
0.105000,553
0.106000,473
0.107000,483
0.108000,548
0.109000,575
0.110000,507
0.111000,517
0.112000,468
0.113000,477
0.114000,554
0.115000,606
0.116000,519
0.117000,508
0.118000,479
0.119000,582
0.120000,563
0.121000,438
0.122000,479
0.123000,451
0.124000,555
0.125000,554
0.126000,569
0.127000,493
0.128000,515
0.129000,430
0.130000,539
0.131000,586
0.132000,448
0.133000,520
0.134000,473
0.135000,575
0.136000,515
0.137000,581
0.138000,492
0.139000,518
0.140000,475
0.141000,540
0.142000,520
0.143000,390
0.144000,537
0.145000,453
0.146000,546
0.147000,571
0.148000,531
0.149000,500
0.150000,516
0.151000,513
0.152000,435
0.153000,544
0.154000,435
0.155000,517
0.156000,551
0.157000,490
0.158000,613
0.159000,491
0.160000,467
0.161000,508
0.162000,470
0.163000,548
0.164000,546
0.165000,526
0.166000,481
0.167000,531
0.168000,442
0.169000,483
0.170000,527
0.171000,490
0.172000,538
0.173000,495
0.174000,570
0.175000,467
0.176000,544
0.177000,496
0.178000,506
0.179000,486
0.180000,551
0.181000,623
0.182000,392
0.183000,530
0.184000,516
0.185000,514
0.186000,527
0.187000,497
0.188000,475
